id;name;yearpublished;minplayers;maxplayers;playingtime;minplaytime;maxplaytime;averageweight;rank;average;bayesaverage;owning;domain;category;mechanic;image;desc
157354;Five Tribes: The Djinns of Naqala;2014;2;4;80;40;80;2,84;77;7,77;7,62;56220;Strategy Games;Arabian, Fantasy, Mythology;Auction / Bidding, Constrained Bidding, End Game Bonuses, Hidden Victory Points, Mancala, Modular Board, Set Collection, Square Grid, Take That, Turn Order: Auction, Variable Player Powers, Variable Set-up, Victory Points as a Resource;C:\Users\Tomson\Documents\BGG1tool\img\img157354.jpg;"Crossing into the Land of 1001 Nights, your caravan arrives at the fabled Sultanate of Naqala. The old sultan just died and control of Naqala is up for grabs! The oracles foretold of strangers who would maneuver the Five Tribes to gain influence over the legendary city-state. Will you fulfill the prophecy? Invoke the old Djinns and move the Tribes into position at the right time, and the Sultanate may become yours!Designed by Bruno Cathala, Five Tribes builds on a long tradition of German-style games that feature wooden meeples. Here, in a unique twist on the now-standard ""worker placement"" genre, the game begins with the meeples already in place - and players must cleverly maneuver them over the villages, markets, oases, and sacred places tiles that make up Naqala. How, when, and where you dis-place these Five Tribes of Assassins, Elders, Builders, Merchants, and Viziers determine your victory or failure.As befitting a Days of Wonder game, the rules are straightforward and easy to learn. But devising a winning strategy will take a more calculated approach than our standard fare. You need to carefully consider what moves can score you well and put your opponents at a disadvantage. You need to weigh many different pathways to victory, including the summoning of powerful Djinns that may help your cause as you attempt to control this legendary Sultanate."
365717;Clank!: Catacombs;2022;2;4;90;45;90;2,51;78;8,27;7,61;14691;Family Games, Strategy Games;Adventure, Fantasy;Deck, Bag, and Pool Building, Delayed Purchase, End Game Bonuses, Map Addition, Modular Board, Movement Points, Open Drafting, Player Elimination, Point to Point Movement, Push Your Luck, Tile Placement, Variable Set-up;C:\Users\Tomson\Documents\BGG1tool\img\img365717.jpg;The catacombs of the skeletal dragon Umbrok Vessna are mysterious and dangerous. Portals transport you all around the dungeon depths. Wayshrines offer vast riches to intrepid explorers. Prisoners are counting on you to free them. Ghosts, once disturbed, may haunt you to death. Despite all that, it's time to leave the board behind with Clank! Catacombs, a standalone deck-building adventure.Each trip into the catacombs is unique since you lay tiles to create the dungeon. You can play using only the all-new dungeon deck, or you can include cards from previous Clank! expansions.Find your fortune (and escape the dragon!) in Clank! Catacombs.-description from the publisher
201808;Clank!: A Deck-Building Adventure;2016;2;4;60;30;60;2,23;79;7,77;7,61;57553;Family Games, Strategy Games;Adventure, Fantasy;Action Points, Deck, Bag, and Pool Building, Delayed Purchase, End Game Bonuses, Movement Points, Open Drafting, Player Elimination, Point to Point Movement, Push Your Luck, Variable Set-up;C:\Users\Tomson\Documents\BGG1tool\img\img201808.jpg;Burgle your way to adventure in the deck-building board game Clank! Sneak into an angry dragon's mountain lair to steal precious artifacts. Delve deeper to find more valuable loot. Acquire cards for your deck and watch your thievish abilities grow.Be quick and be quiet. One false step and CLANK! Each careless sound draws the attention of the dragon, and each artifact stolen increases its rage. You can enjoy your plunder only if you make it out of the depths alive!Clank! is a deck-building game. Each player has their own deck, and building yours up is part of playing the game. You start each of your turns with five cards in your hand, and you'll play them all in any order you choose. Most cards will generate resources, of which there are three different kinds:    Skill, which is used to acquire new cards for your deck.    Swords, which are used to fight the monsters that infest the dungeon.    Boots, which are used to move around the board.Every time you acquire a new card, you put it face up in your discard pile. Whenever you need to draw a card and find your deck empty, you shuffle your discard pile and turn it face down to form a new deck. With each shuffle, your newest cards become part of a bigger and better deck! Each player starts with the same cards in their deck, but they'll acquire different cards during their turns. Because cards can do many different things, each player's deck (and strategy) will become more and more different as the game unfolds.During the game, you have two goals:    Retrieve an Artifact token and escape the dragon by returning to the place you started, outside of the dungeon.    Accumulate enough points with your Artifact and other loot to beat out your opponents and earn the title of Greatest Thief in the Realm!
72125;Eclipse: New Dawn for the Galaxy;2011;2;6;180;60;180;3,7;80;7,83;7,61;28102;Strategy Games;Civilization, Fighting, Science Fiction, Space Exploration, Territory Building, Wargame;Dice Rolling, Grid Movement, Hexagon Grid, Map Addition, Modular Board, Player Elimination, Tile Placement, Variable Phase Order, Variable Player Powers;C:\Users\Tomson\Documents\BGG1tool\img\img072125.jpg;The galaxy has been a peaceful place for many years. After the ruthless Terran-Hegemony War (30.027-33.364), much effort has been employed by all major spacefaring species to prevent the terrifying events from repeating themselves. The Galactic Council was formed to enforce precious peace, and it has taken many courageous efforts to prevent the escalation of malicious acts. Nevertheless, tension and discord are growing among the seven major species and in the Council itself. Old alliances are shattering, and hasty diplomatic treaties are made in secrecy. A confrontation of the superpowers seems inevitable - only the outcome of the galactic conflict remains to be seen. Which faction will emerge victorious and lead the galaxy under its rule?A game of Eclipse places you in control of a vast interstellar civilization, competing for success with its rivals. You will explore new star systems, research technologies, and build spaceships with which to wage war. There are many potential paths to victory, so you need to plan your strategy according to the strengths and weaknesses of your species, while paying attention to the other civilizations' endeavors.The shadows of the great civilizations are about to eclipse the galaxy. Lead your people to victory!
159675;Fields of Arle;2014;1;2;120;60;120;3,84;81;8,03;7,6;17235;Strategy Games;Economic, Farming, Industry / Manufacturing;Automatic Resource Growth, Highest-Lowest Scoring, Income, Set Collection, Solo / Solitaire Game, Turn Order: Claim Action, Turn Order: Progressive, Worker Placement;C:\Users\Tomson\Documents\BGG1tool\img\img159675.png;"Welcome to ArleIn Fields of Arle, created by Uwe Rosenberg, one to two players live as farmers in the small and peaceful town of Arle in East Frisia. The flax grown in the land surrounding the village makes it a profitable place to work and live. Fields of Arle takes players through four and a half years of this era of prosperity, with different opportunities available as the seasons change. Farm the land to capitalize on the demand for flax, or find other ways to make the most of the small town's prosperity.Work the LandWhether you delve into flax farming or leverage other areas of expertise, always make sure that you have the land to build up your village. Construct dikes to keep the waters at bay and expand your fields. Dry out bogs to harvest peat and then clear the land for cultivation. Create more fields for your livestock, buildings, or future crops; after that, you can decide whether to house animals or cultivate a forest for timber. Perhaps you'd like to take up some flax farming for yourself, or diversify and try out a little bit of everything.Tools of the TradeAt the outset of each half year, you'll choose how you'd like to spend that time working. There are many ways to build your fortune. Use the Master space to increase the tools at your disposal, focus on the Cattle Trainer to make the most of your livestock, or build up your fleet of vehicles and ship out goods. Taking stock of your progress differs depending on the season. You may milk your existing livestock or care for a bunch of newborn animals. You could harvest your flax in the fall, and shear your sheep in spring. At the end of each half year, you'll need to take stock of your progress by unloading your vehicles and feeding your family and animals, so keep an eye on the season and do your best to keep the farm growing and everyone well fed!Travel and ProsperOnce you've made headway in clearing fields and stocking up goods, it's time to make your products available to potential buyers. The more vehicles you have, the more goods you can ship. Send things into the wide world to increase your Travel Experience and grant you points over the course of the four and a half years of the game. Build up your farm and your vehicles and get your goods out into the world to make the most of every season. There are many roads to success in Fields of Arle, so pick your path, work the land, and enjoy the friendly competition as you strive to make your fortune!- from the publisher's website"
191189;Aeon's End;2016;1;4;60;60;60;2,81;82;7,89;7,6;31499;Strategy Games;Card Game, Fantasy, Fighting, Science Fiction;Chit-Pull System, Cooperative Game, Deck, Bag, and Pool Building, Delayed Purchase, Hand Management, Open Drafting, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers, Variable Set-up;C:\Users\Tomson\Documents\BGG1tool\img\img191189.jpg;The survivors of a long-ago invasion have taken refuge in the forgotten underground city of Gravehold. There, the desperate remnants of society have learned that the energy of the very breaches the beings use to attack them can be repurposed through various gems, transforming the malign energies within into beneficial spells and weapons to aid their last line of defense: the breach mages.Aeon's End is a cooperative game that explores the deckbuilding genre with a number of innovative mechanisms, including a variable turn order system that simulates the chaos of an attack, and deck management rules that require careful planning with every discarded card. Players will struggle to defend Gravehold from The Nameless and their hordes using unique abilities, powerful spells, and, most importantly of all, their collective wits.
110327;Lords of Waterdeep;2012;2;5;120;60;120;2,45;83;7,73;7,59;71268;Strategy Games;City Building, Fantasy;Contracts, Hidden Roles, Increase Value of Unchosen Resources, Ownership, Set Collection, Take That, Turn Order: Claim Action, Worker Placement;C:\Users\Tomson\Documents\BGG1tool\img\img110327.jpg;Game description from the publisher:Waterdeep, the City of Splendors - the most resplendent jewel in the Forgotten Realms, and a den of political intrigue and shady back-alley dealings. In this game, the players are powerful lords vying for control of this great city. Its treasures and resources are ripe for the taking, and that which cannot be gained through trickery and negotiation must be taken by force!In Lords of Waterdeep, a strategy board game for 2-5 players, you take on the role of one of the masked Lords of Waterdeep, secret rulers of the city. Through your agents, you recruit adventurers to go on quests on your behalf, earning rewards and increasing your influence over the city. Expand the city by purchasing new buildings that open up new actions on the board, and hinder - or help - the other lords by playing Intrigue cards to enact your carefully laid plans.During the course of play, you may gain points or resources through completing quests, constructing buildings, playing intrigue cards or having other players utilize the buildings you have constructed.  At the end of 8 rounds of play, the player who has accrued the most points wins the game.
229853;Teotihuacan: City of Gods;2018;1;4;120;90;120;3,77;84;7,86;7,59;27217;Strategy Games;Ancient;Area Movement, Rondel, Set Collection, Solo / Solitaire Game, Tile Placement, Track Movement, Variable Set-up, Worker Placement with Dice Workers;C:\Users\Tomson\Documents\BGG1tool\img\img229853.jpg;Travel back in time to the greatest city in Mesoamerica. Witness the glory and the twilight of the powerful pre-Columbian civilization. Strategize, accrue wealth, gain the favour of the gods, and become the builder of the magnificent Pyramid of the Sun.In Teotihuacan: City of Gods, each player commands a force of worker dice, which grow in strength with every move. On your turn, you move a worker around a modular board, always choosing one of two areas of the location tile you land on: one offering you an action (and a worker upgrade), the other providing you with a powerful bonus (but without an upgrade).While managing their workforce and resources, players develop new technologies, climb the steps of the three great temples, build houses for the inhabitants of the city, and raise the legendary and breath-taking Pyramid of the Sun in the center of the city.Each game is played in three eras. As the dawn of the Aztecs comes closer, player efforts (and their ability to feed their workforce) are evaluated a total of three times. The player with the most fame is the winner.
317985;Beyond the Sun;2020;2;4;120;60;120;3,13;85;7,9;7,58;17826;Strategy Games;Civilization, Science Fiction, Space Exploration;Area Majority / Influence, Contracts, Events, Income, Point to Point Movement, Tech Trees / Tech Tracks, Worker Placement;C:\Users\Tomson\Documents\BGG1tool\img\img317985.jpg;Beyond the Sun is a space civilization game in which players collectively decide the technological progress of humankind at the dawn of the Spacefaring Era, while competing against each other to be the leading faction in economic development, science, and galactic influence.The game is played over a variable number of rounds until a number of game-end achievements are collectively claimed by the players. The winner is the faction with the most victory points, which are obtained by researching technologies, improving their economy, controlling and colonizing systems, and completing various achievements and events throughout the game.On a turn, a player moves their action pawn to an empty action space, then takes that action. They then conduct their production phase, either producing ore, growing their population, or trading one of those resources for another. Finally, they can claim up to one achievement, if possible.As players take actions, they research new technologies that come in four levels. Each technology is one of four types (scientific, economic, military, commercial), and higher-level technologies must match one of the types of tech that lead into it. Thus, players create their own technology tree in each game, using these actions to increase their military strength, to jump to different habitable exoplanetary systems, to colonize those systems, to boost their resource production, to develop android tech that allows growth without population, and more.
93;El Grande;1995;2;5;120;60;120;2,96;86;7,76;7,58;31338;Strategy Games;Medieval, Renaissance;Action Drafting, Area Majority / Influence, Area Movement, Auction / Bidding, Hand Management, Memory, Open Drafting, Selection Order Bid, Simultaneous Action Selection, Take That, Turn Order: Auction;C:\Users\Tomson\Documents\BGG1tool\img\img000093.jpg;In this award-winning game, players take on the roles of Grandes in medieval Spain.  The king's power is flagging, and these powerful lords are vying for control of the various regions.  To that end, you draft caballeros (knights) into your court and subsequently move them onto the board to help seize control of regions.  After every third round, the regions are scored, and after the ninth round, the player with the most points is the winner.In each of the nine rounds, you select one of your 13 power cards to determine turn order as well as the number of caballeros you get to move from the provinces (general supply) into your court (personal supply).A turn then consists of selecting one of five action cards which allow variations to the rules and additional scoring opportunities in addition to determining how many caballeros to move from your court to one or more of the regions on the board (or into the castillo - a secretive tower). Normally, you may only place your caballeros into regions adjacent to the one containing the king. The one hard and fast rule in El Grande is that nothing may move into or out of the king's region. One of the five action cards that is always available each round allows you to move the king to a new region. The other four action cards vary from round to round.The goal is to have a caballero majority in as many regions (and the castillo) as possible during a scoring round. Following the scoring of the castillo, you place any cubes you had there into the region you secretly indicated on your region dial. Each region is then scored individually according to a table printed in that region. Two-point bonuses are awarded for having sole majority in the region containing your Grande and in the region containing the king.
25613;Through the Ages: A Story of Civilization;2006;2;4;120;120;120;4,18;87;7,83;7,58;18277;Strategy Games;Civilization, Economic;Action Points, Auction / Bidding, Auction: Dutch, Hand Management, Open Drafting;C:\Users\Tomson\Documents\BGG1tool\img\img025613.jpg;Through the Ages is a civilization building game. Each player attempts to build the best civilization through careful resource management, discovering new technologies, electing the right leaders, building wonders and maintaining a strong military. Weakness in any area can be exploited by your opponents. The game takes place throughout the ages beginning in the age of antiquity and ending in the modern age.One of the primary mechanisms in TTA is card drafting. Technologies, wonders, and leaders come into play and become easier to draft the longer they are in play. In order to use a technology you will need enough science to discover it, enough food to create a population to man it and enough resources (ore) to build the building to use it. While balancing the resources needed to advance your technology you also need to build a military. Military is built in the same way as civilian buildings. Players that have a weak military will be preyed upon by other players. There is no map in the game so you cannot lose territory, but players with higher military will steal resources, science, kill leaders, take population or culture. It is very difficult to win with a large military, but it is very easy to lose because of a weak one.Victory is achieved by the player whose nation has the most culture at the end of the modern age.
332772;Revive;2022;1;4;120;90;120;3,42;88;8,13;7,57;14022;Strategy Games;Civilization, Industry / Manufacturing, Science Fiction;Deck, Bag, and Pool Building, Map Addition, Network and Route Building, Scenario / Mission / Campaign Game, Tech Trees / Tech Tracks, Variable Player Powers;C:\Users\Tomson\Documents\BGG1tool\img\img332772.jpg;Revive civilization, 5000 years after everything was destroyed. Lead your tribe and explore the frozen earth. Harness its resources. Recruit surface survivors to your cause. Build factories with powerful machines. And populate ancient sites to relearn your tribe's forgotten technologies.--Revive is a game for 1-4 players with asymmetric player powers, highly variable setup, and no fighting or direct conflict. Playing through the 5-part campaign unlocks additional contents, and once all contents have been unlocked, the game can be replayed indefinitely.At the beginning of the game, each player gets a set of citizen cards, a tribe board, as well as a huge dual-layer player board. The tribe board shows your unique tribe ability and the ancient technologies that you may relearn during the game. The dual-layer player board is where you place your custom machines and upgrade your card slots.A main goal of the game is to reach and populate the large ancient sites. These ancient locations are randomized, and as they are important sources of victory points, they will shape your strategy differently each game. The game ends when all artifacts have been taken, and the player with the most points wins.On your turn you take two actions:      Play a card (its effect is determined by which card slot you use)     Explore (reveal an area tile and recruit a new citizen card)     Populate (populate an ancient location to learn a new technology)     Build factory (the adjacent terrains determine which machine tracks you advance)
62219;Dominant Species;2010;2;6;240;120;240;4,04;89;7,81;7,57;23786;Strategy Games;Animals, Environmental, Prehistoric;Action Drafting, Action Queue, Area Majority / Influence, End Game Bonuses, Grid Movement, Hexagon Grid, Map Addition, Take That, Tile Placement, Turn Order: Claim Action, Variable Player Powers, Worker Placement;C:\Users\Tomson\Documents\BGG1tool\img\img062219.jpg;"90,000 B.C. - A great ice age is fast approaching. Another titanic struggle for global supremacy has unwittingly commenced between the varying animal species. Dominant Species is a game that abstractly recreates a tiny portion of ancient history: the ponderous encroachment of an ice age and what that entails for the living creatures trying to adapt to the slowly-changing earth. Each player will assume the role of one of six major animal classes-mammal, reptile, bird, amphibian, arachnid, or insect. Each begins the game more or less in a state of natural balance in relation to one another. But that won't last: It is indeed ""survival of the fittest"".Through wily action pawn placement, players will strive to become dominant on as many different terrain tiles as possible in order to claim powerful card effects. Players will also want to propagate their individual species in order to earn victory points for their particular animal. Players will be aided in these endeavors via speciation, migration, and adaptation actions, among others. All of this eventually leads to the end game-the final ascent of the ice age-where the player having accumulated the most victory points will have his animal crowned the Dominant Species. But somebody better become dominant quickly, because it's getting mighty cold...Game PlayThe large hexagonal tiles are used throughout the game to create an ever-expanding interpretation of earth as it might have appeared a thousand centuries ago. The smaller tundra tiles will be placed atop the larger tiles-converting them into tundra in the process-as the ice age encroaches.The cylindrical action pawns (or ""AP""s) drive the game. Each AP will allow a player to perform the various actions that can be taken, such as speciation, environmental change, migration, or glaciation. After being placed on the action display during the Planning Phase, an AP will trigger that particular action for the owning player during the Execution Phase.Generally, players will be trying to enhance their own animal's survivability while simultaneously trying to hinder that of their opponents'-hopefully collecting valuable victory points (or ""VP""s) along the way. The various cards will aid in these efforts, giving players useful one-time abilities or an opportunity for recurring VP gains.Throughout the game, species cubes will be added to, moved about in, and removed from the tiles in play (the ""earth""). Element disks will be added to and removed from both animals and earth. When the game ends, players will conduct a final scoring of each tile-after which the player controlling the animal with the highest VP total wins."
68448;7 Wonders;2010;2;7;30;30;30;2,32;90;7,68;7,57;146307;Family Games, Strategy Games;Ancient, Card Game, City Building, Civilization, Economic;Closed Drafting, Hand Management, Neighbor Scope, Set Collection, Simultaneous Action Selection, Variable Player Powers;C:\Users\Tomson\Documents\BGG1tool\img\img068448.jpg;You are the leader of one of the 7 great cities of the Ancient World. Gather resources, develop commercial routes, and affirm your military supremacy. Build your city and erect an architectural wonder which will transcend future times.7 Wonders lasts three ages. In each age, players receive seven cards from a particular deck, choose one of those cards, then pass the remainder to an adjacent player. Players reveal their cards simultaneously, paying resources if needed or collecting resources or interacting with other players in various ways. (Players have individual boards with special powers on which to organize their cards, and the boards are double-sided). Each player then chooses another card from the deck they were passed, and the process repeats until players have six cards in play from that age. After three ages, the game ends.In essence, 7 Wonders is a card development game. Some cards have immediate effects, while others provide bonuses or upgrades later in the game. Some cards provide discounts on future purchases. Some provide military strength to overpower your neighbors and others give nothing but victory points. Each card is played immediately after being drafted, so you'll know which cards your neighbor is receiving and how her choices might affect what you've already built up. Cards are passed left-right-left over the three ages, so you need to keep an eye on the neighbors in both directions.Though the box of earlier editions is listed as being for 3-7 players, there is an official 2-player variant included in the instructions.
121921;Robinson Crusoe: Adventures on the Cursed Island;2012;1;4;120;60;120;3,82;91;7,74;7,57;71540;Thematic Games;Adventure, Exploration, Fighting, Novel-based, Territory Building;Action Queue, Area Movement, Cooperative Game, Dice Rolling, Die Icon Resolution, Events, Hexagon Grid, Map Addition, Movement Points, Narrative Choice / Paragraph, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Tile Placement, Turn Order: Progressive, Variable Player Powers, Worker Placement;C:\Users\Tomson\Documents\BGG1tool\img\img121921.jpg;Robinson Crusoe: Adventures on the Cursed Island is a game created by Ignacy Trzewiczek, the author of Stronghold. This time Trzewiczek takes the players to a deserted island, where they'll play the parts of shipwreck survivors confronted by an extraordinary adventure. They'll be faced with the challenges of building a shelter, finding food, fighting wild beasts, and protecting themselves from weather changes. Building walls around their homes, animal domestication, constructing weapons and tools from what they find, and much more await them on the island. The players decide in which direction the game will unfold and - after several in-game weeks of hard work - how their settlement will look. Will they manage to discover the secret of the island in the meantime? Will they find a pirate treasure, or an abandoned village? Will they discover an underground city or a cursed temple at the bottom of a volcano? Answers to these questions lie in hundreds of event cards and hundreds of object and structure cards that can be used during the game...Robinson Crusoe: Adventures on the Cursed Island is an epic game from Portal. You will build a shelter, palisade, weapons, you will create tools like axes, knives, sacks, you will do everything you can to... to survive. You will have to find food, fight wild beasts, protect yourself from weather changes...Take the role of one of four characters from the ship crew (cook, carpenter, explorer, or soldier) and face the adventure. Use your determination skills to help your teammates, discuss with them your plan, and put it into practice. Debate, discuss, and work on the best plan you all can make.Search for treasures. Discover mysteries. Follow goals of six different, engaging scenarios. Start by building a big pile of wood and setting it on fire to call for help, and then start new adventures. Become an exorcist on cursed Island. Become a treasure hunter on Volcano Island. Become a rescue team for a young lady who's stuck on rock island...Let the adventure live!
256916;Concordia Venus;2018;2;6;120;60;120;3,02;92;8,28;7,57;10952;Strategy Games;Ancient, Economic;Action Retrieval, Advantage Token, Auction: Dutch, Communication Limits, Deck, Bag, and Pool Building, Hand Management, Investment, Movement Points, Network and Route Building, Open Drafting, Point to Point Movement, Set Collection, Team-Based Game, Variable Set-up;C:\Users\Tomson\Documents\BGG1tool\img\img256916.jpg;Concordia Venus is a standalone reimplementation of Concordia with some added features.Concordia Venus is a peaceful strategy game of economic development in Roman times for 2-6 players aged 13 and up. Instead of looking to the luck of dice or cards, players must rely on their strategic abilities. Be sure to watch your rivals to determine which goals they are pursuing and where you can outpace them! In the game, colonists are sent out from Rome to settle down in cities that produce bricks, food, tools, wine, and cloth. Each player starts with an identical set of playing cards and acquires more cards during the game. These cards serve two purposes:They allow a player to choose actions during the game.They are worth victory points (VPs) at the end of the game.Concordia is a strategy game that requires advance planning and consideration of your opponent's moves. Every game is different, not only because of the sequence of new cards on sale but also due to the modular layout of cities on the 4 different maps included with the game. When all cards have been sold from the market or after the first player builds his 15th house, the game ends. The player with the most VPs from the gods (Jupiter, Saturnus, Mercurius, Minerva, Vesta, Venus, etc.) wins the game.     Teams of two players each may play against each other.     New personality cards with the goddess Venus allow for new strategies.     New maps (Cyprus, Hellas, Ionium) on which to play in addition to the classic Imperium map.Note: This entry is for the standalone game Concordia Venus. This is different from Concordia: Venus (Expansion), which requires Concordia to play.
171623;The Voyages of Marco Polo;2015;2;4;100;40;100;3,18;93;7,78;7,56;27114;Strategy Games;Dice, Economic, Medieval, Travel;Contracts, Dice Rolling, Point to Point Movement, Resource to Move, Turn Order: Claim Action, Variable Player Powers, Variable Set-up, Worker Placement with Dice Workers;C:\Users\Tomson\Documents\BGG1tool\img\img171623.png;"In 1271, 17-year-old Marco Polo started on a journey to China with his father and older brother. After a long and grueling journey that led through Jerusalem and Mesopotamia and over the ""Silk Road"", they reached the court of Kublai Khan in 1275.In The Voyages of Marco Polo, players recreate this journey, with each player having a different character from history with a special power in the game. The game is played over five rounds. Each round, the players roll their five personal dice and take turns performing actions by placing their dice onto the board. Players may choose from a variety of actions, each require the use of one or more dice: collecting resources or money, acquiring contracts, traveling on the map or using a special action granted by a city. When traveling, each player begins at Venice and can decide between several routes eastward, all the way to Beijing. When a player stops at a city, they place a trading post there, giving them access to extra actions or resources for the rest of the game. The higher the value of the dice used for an action, the better the options that may be chosen, but also the more money the player must pay if an opponent has already chosen the same action.After five rounds, the game ends with players receiving extra victory points for having trading posts in Beijing, fulfilling the most contracts, and having trading posts in the cities on secret goal cards that each player gets at the start of the game.This game should not be confused with Marco Polo Expedition, which has the same German title."
291453;SCOUT;2019;2;5;15;15;15;1,36;94;7,83;7,56;37251;Family Games;Card Game;Hand Management, Ladder Climbing, Score-and-Reset Game;C:\Users\Tomson\Documents\BGG1tool\img\img291453.png;"SCOUT is a ladder-climbing game in which cards have two potential values, players may not rearrange their hand of cards, and players may pass their turn to take a card from the current high set of cards into their hand.More specifically, cards are dual-indexed, with different values on each half of the card, with the 45 cards having all possible combinations of the numbers 1-10. During set-up, whoever is shuffling the cards should randomize both the order of the cards in the deck and their orientation. Once each player has been dealt their entire hand of cards, they pick up that hand without rearranging any of the cards; if they wish, they can rotate their entire hand of cards in order to use the values on the other end of each card, but again they cannot rearrange the order of cards in their hand.On a turn, a player takes one of two actions:- Play: A player chooses one or more adjacent cards in their hand that have all the same value or that have values in consecutive order (whether ascending or descending), then they play this set of cards to the table. They can do this only if the table is empty (as on the first turn) or the set they're playing is ranked higher than the set currently on the table; a set is higher if it has more cards or has cards of the same value instead of consecutive cards or has a set of the same quantity and type but with higher values. In this latter case when a player overplays another set, the player captures the cards in this previous set and places them face down in front of themselves.- Scout: A player takes a card from either end of the set currently on the table and places it anywhere they wish in their hand in either orientation. Whoever played this previous set receives a 1 VP token as a reward for playing a set that wasn't beaten.Once per round, a player can scout, then immediately play.When a player has emptied their hand of cards or all but one player have scouted instead of playing, the round ends. Players receive 1 VP for each face-down card, then subtract one point for each card in their hand (except if they were the player scouted repeatedly to end the game). Play as many rounds as the number of players, then whoever has the most points wins."
279537;The Search for Planet X;2020;1;4;75;60;75;2,42;95;7,93;7,56;23364;Strategy Games;Deduction, Puzzle, Space Exploration;Action Points, Deduction, End Game Bonuses, Paper-and-Pencil, Solo / Solitaire Game, Turn Order: Time Track;C:\Users\Tomson\Documents\BGG1tool\img\img279537.jpg;At the edge of our solar system, a dark planet may lurk. In 2015, astronomers estimated a large distant planet could explain the unique orbits of dwarf planets and other objects. Since then, astronomers have been scanning the sky, hoping to find this planet.In The Search for Planet X, players take on the role of astronomers who use observations and logical deductions to search for this hypothetical planet. Each game, the companion app randomly selects an arrangement of objects and a location for Planet X following predefined logic rules.Each round, as the earth travels around the sun, players use the app to perform scans and attend conferences. As they gain information about the location of the objects, they mark that information on their deduction sheets. As players learn the locations of the various objects, they can start publishing theories, which is how players score points.As more and more objects are found, players narrow down the possible locations for Planet X. Once a player believes they know its location and the objects on either side of it, they use the app to conduct a search. The game ends when a player successfully locates Planet X, and all players have a final chance to score some additional points.The Search for Planet X captures the thrill of discovery, the puzzle-y nature of astronomical investigation, and the competition inherent in the scientific process. Can you be the first to find Planet X?-description from the publisher
322289;Darwin's Journey;2023;1;4;120;60;120;3,91;96;8,15;7,56;12758;Strategy Games;Exploration, Travel;Contracts, Ownership, Point to Point Movement, Set Collection, Solo / Solitaire Game, Turn Order: Stat-Based, Variable Set-up, Worker Placement, Different Worker Types;C:\Users\Tomson\Documents\BGG1tool\img\img322289.png;When all you can identify in the horizon for many long days is the line that detaches the sea from the sky, the glimpse of a distant shore appearing before you will make you shiver at the understanding that the adventure is about to begin.You find yourself astonished, landing on the shore that will be the origin of an extensive exploration through the Galapagos, a magic place of inconceivable beauty and endless biodiversity. There, you will gather repertoires and expand your knowledge of the natural sciences. Your eyes will learn how to detect the hidden species in the tropical forest, gazing at the countless colors and textures of nature. After inspiring hours spent studying and getting to enlightening conclusions, you will rest under a sparkling sky, admiring the stunning complexity of the animal realm.Darwin's Journey is a worker-placement Eurogame in which players recall Charles Darwin's memories of his adventure through the Galapagos islands, which contributed to the development of his theory of evolution.With the game's innovative worker progression system, each worker will have to study the disciplines that are a prerequisite to perform several actions in the game, such as exploration, correspondence, gathering, and dispatch of repertoires found on the island to museums in order to contribute to the human knowledge of biology. The game lasts five rounds, and thanks to several short- and long-term objectives, every action you take will grant victory points in different ways.
366161;Wingspan Asia;2022;1;2;70;40;70;2,71;97;8,26;7,56;26423;Strategy Games;Animals, Economic, Educational;Dice Rolling, End Game Bonuses, Hand Management, Open Drafting, Set Collection, Solo / Solitaire Game;C:\Users\Tomson\Documents\BGG1tool\img\img366161.jpg;"This third expansion to Wingspan brings new species to our habitats by exploring the vibrant, intriguing, and magnificent birds of Asia. These birds were chosen from the over 2,800 species that live in Asia.Wingspan Asia is several different things: a standalone game for 1-2 players (and the ""duet"" mode that can be used with any bird/bonus cards), a card expansion to the original Wingspan, and a 6-7 player expansion via the new ""flock"" mode (for which the player components from the core game are necessary).-description from the publisher"
225694;Decrypto;2018;3;8;45;15;45;1,83;98;7,77;7,54;39326;Party Games;Deduction, Party Game, Spies / Secret Agents, Word Game;Communication Limits, Targeted Clues, Team-Based Game;C:\Users\Tomson\Documents\BGG1tool\img\img225694.jpg;"Players compete in two teams in Decrypto, with each trying to correctly interpret the coded messages presented to them by their teammates while cracking the codes they intercept from the opposing team.In more detail, each team has their own screen, and in this screen they tuck four cards in pockets numbered 1-4, letting everyone on the same team see the words on these cards while hiding the words from the opposing team. In the first round, each team does the following: One team member takes a code card that shows three of the digits 1-4 in some order, e.g., 4-2-1. They then give a coded message that their teammates must use to guess this code. For example, if the team's four words are ""pig"", ""candy"", ""tent"", and ""son"", then I might say ""Sam-striped-pink"" and hope that my teammates can correctly map those words to 4-2-1. If they guess correctly, great; if not, we receive a black mark of failure.Starting in the second round, a member of each team must again give a clue about their words to match a numbered code. If I get 2-4-3, I might now say, ""sucker-prince-stake"". The other team then attempts to guess our numbered code. If they're correct, they receive a white mark of success; if not, then my team must guess the number correctly or take a black mark of failure. (Guessing correctly does nothing except avoid failure and give the opposing team information about what our hidden words might be.)The rounds continue until a team collects either its second white mark (winning the game) or its second black mark (losing the game). Games typically last between 4-7 rounds. If neither team has won after eight rounds, then each team must attempt to guess the other team's words; whichever team guesses more words correctly wins."
